DISTRICT NAME,GDP (in Rs. Cr.)|1999-00,GDP (in Rs. Cr.)|2000-01,GDP (in Rs. Cr.)|2001-02,GDP (in Rs. Cr.)|2002-03,GDP (in Rs. Cr.)|2003-04,GDP (in Rs. Cr.)|2004-05,GDP (in Rs. Cr.)|2005-06,GDP (in Rs. Cr.)|2006-07,GDP (in Rs. Cr.)|2007-08,GDP (in Rs. Cr.)|2008-09,GDP (in Rs. Cr.)|2009-10,GDP (in Rs. Cr.)|2010-11,GDP (in Rs. Cr.)|2011-12,GDP (in Rs. Cr.)|2012-13,Growth Rate % (YoY)|2000-01,Growth Rate % (YoY)|2001-02,Growth Rate % (YoY)|2002-03,Growth Rate % (YoY)|2003-04,Growth Rate % (YoY)|2004-05,Growth Rate % (YoY)|2005-06,Growth Rate % (YoY)|2006-07,Growth Rate % (YoY)|2007-08,Growth Rate % (YoY)|2008-09,Growth Rate % (YoY)|2009-10,Growth Rate % (YoY)|2010-11,Growth Rate % (YoY)|2011-12,Growth Rate % (YoY)|2012-13,STATE NAME
SIKAR,2645.43,2649.38,2883.1,2689.88,3332.6,4363.38,4465.79,5116.44,5259.51,5879.3,6160.2,NA,NA,NA,0.1493141,8.821686583,-6.70181402,23.89400271,4.228530277,2.347033722,14.56965061,2.796280226,11.78417761,4.777779668,NA,NA,NA,RAJASTHAN
SIROHI,1475.22,1354.99,1861.67,1427.08,1717.2,2259.49,2419.54,2613.48,2755.18,2905.93,3072.36,NA,NA,NA,-8.149970852,37.3936339,-23.34409428,20.32962413,-2.346261356,7.083456886,8.015573208,5.421889588,5.471511843,5.72725427,NA,NA,NA,RAJASTHAN
TONK,1831.24,1506.36,1656.07,1441.8,1913.59,2447.85,2517.7,2525.46,2825.51,3163,3096.65,NA,NA,NA,-17.74098425,9.938527311,-12.93846275,32.72229158,6.073923881,2.853524522,0.308217818,11.88100386,11.94439234,-2.097692064,NA,NA,NA,RAJASTHAN
UDAIPUR,3986.74,4133.81,4502.62,4251.56,4604.31,6627.59,6625.06,7629.19,8013.37,7777.08,8373.72,NA,NA,NA,3.688978965,8.921793696,-5.575864719,8.29695453,9.941989136,-0.038173755,15.15654198,5.035659094,-2.94869699,7.671773982,NA,NA,NA,RAJASTHAN
EAST DISTRICT,458.22,470.61,512.23,561.3,607.36,659.11,723.45,785.6,NA,NA,NA,NA,NA,NA,2.703941338,8.843840972,9.579681003,8.205950472,8.520482086,9.761648283,8.590780289,NA,NA,NA,NA,NA,NA,SIKKIM
NORTH DISTRICT,61.56,63.54,67.43,70.41,75.83,81.37,88.43,95.05,NA,NA,NA,NA,NA,NA,3.216374269,6.122127794,4.419397894,7.697770203,7.30581564,8.67641637,7.486147235,NA,NA,NA,NA,NA,NA,SIKKIM
SOUTH DISTRICT,207.05,252.83,272.83,286.49,308.22,330.64,355.11,379.88,NA,NA,NA,NA,NA,NA,22.1106013,7.910453665,5.006780779,7.584906978,7.274025047,7.400798451,6.975303427,NA,NA,NA,NA,NA,NA,SIKKIM
WEST DISTRICT,168.98,176.9,187.8,198.09,212.42,226.32,246.24,265.04,NA,NA,NA,NA,NA,NA,4.686945201,6.161673262,5.479233227,7.234085517,6.543639959,8.801696713,7.63482781,NA,NA,NA,NA,NA,NA,SIKKIM
CHENNAI,13215.12,12725.53,12460.29,12812.12,13831.99,15008.88,15770.85,16670.56,NA,NA,NA,NA,NA,NA,-3.704771504,-2.084313974,2.823610044,7.960197063,8.508464798,5.076794538,5.704892254,NA,NA,NA,NA,NA,NA,TAMIL NADU
COIMBATORE,11543.99,12716.5,12452.86,13171.42,14013.89,15545.66,16845.16,18205.54,NA,NA,NA,NA,NA,NA,10.15688683,-2.073211969,5.770240732,6.396197221,10.9303698,8.359246246,8.075791503,NA,NA,NA,NA,NA,NA,TAMIL NADU
CUDDALORE,4080.01,4430.56,4467.29,4748.73,5083.57,5389.48,5527.78,5950.46,NA,NA,NA,NA,NA,NA,8.591890706,0.829014842,6.300016341,7.051148412,6.017621475,2.566110274,7.646469288,NA,NA,NA,NA,NA,NA,TAMIL NADU
DHARMAPURI,2316.5,2432.43,2406.62,2496.92,2522.78,2972.73,3237.76,3491.91,NA,NA,NA,NA,NA,NA,5.0045327,-1.061078839,3.752150319,1.035675953,17.83548308,8.915374084,7.849562661,NA,NA,NA,NA,NA,NA,TAMIL NADU
DINDIGUL,4047.78,4165.58,4046.57,4085.09,4361.63,4916.42,5198.9,5543.96,NA,NA,NA,NA,NA,NA,2.910237216,-2.856985102,0.951917303,6.769495898,12.71978595,5.745644188,6.637173248,NA,NA,NA,NA,NA,NA,TAMIL NADU
ERODE,6230.11,6668.52,6455.33,6453.43,6588.51,7763.16,8356.16,8977.03,NA,NA,NA,NA,NA,NA,7.036954404,-3.196961245,-0.029433042,2.093150464,17.82876553,7.638641996,7.430087504,NA,NA,NA,NA,NA,NA,TAMIL NADU
KANCHEEPURAM,6845.13,7305.7,7528.66,7477.12,8162.85,9059.44,9642.93,10481.57,NA,NA,NA,NA,NA,NA,6.728433207,3.051863613,-0.684583976,9.171044466,10.9837863,6.440685075,8.696941697,NA,NA,NA,NA,NA,NA,TAMIL NADU
KANNIYAKUMARI,3959.06,4290.86,4306.33,4410.6,4679.26,5247.94,5784.93,6267.26,NA,NA,NA,NA,NA,NA,8.380777255,0.360533786,2.421319314,6.091234753,12.15320371,10.23239595,8.337698123,NA,NA,NA,NA,NA,NA,TAMIL NADU
KARUR,1990.6,2205.12,2062.91,2102.6,2309.04,2569.02,2803.38,3033.69,NA,NA,NA,NA,NA,NA,10.77665026,-6.449082136,1.923981172,9.818320175,11.25922461,9.122544784,8.215439933,NA,NA,NA,NA,NA,NA,TAMIL NADU
KRISHNAGIRI,2414.74,2594.21,2602.43,2810.33,2918.96,3379.25,3720.11,4056.19,NA,NA,NA,NA,NA,NA,7.432270141,0.316859468,7.988687496,3.865382357,15.76897251,10.08685359,9.034141464,NA,NA,NA,NA,NA,NA,TAMIL NADU
MADURAI,5627.75,5932.43,5882.43,5973.34,6381.68,7160.9,7670.63,8248.53,NA,NA,NA,NA,NA,NA,5.413886544,-0.842824947,1.545449755,6.836041478,12.21026438,7.118239327,7.533931372,NA,NA,NA,NA,NA,NA,TAMIL NADU
NAGAPATTINAM,2787.9,2946.2,2753.47,2671.12,2916.06,2915.77,3164.59,3277.02,NA,NA,NA,NA,NA,NA,5.678108971,-6.541646867,-2.990771645,9.169936207,-0.009944926,8.533594899,3.552750909,NA,NA,NA,NA,NA,NA,TAMIL NADU
NAMAKKAL,4114.5,4452.84,4274.84,3850.41,4090.62,4612.35,5035.54,5424.44,NA,NA,NA,NA,NA,NA,8.22311338,-3.997448819,-9.92855873,6.238556413,12.7543013,9.175149327,7.723104176,NA,NA,NA,NA,NA,NA,TAMIL NADU
PERAMBALUR,1593.45,1495.15,1435.37,1325.16,1318.95,1419.62,1479.4,1528.27,NA,NA,NA,NA,NA,NA,-6.169004362,-3.998261044,-7.678159638,-0.468622657,7.632586527,4.210986039,3.30336623,NA,NA,NA,NA,NA,NA,TAMIL NADU
PUDUKKOTAI,2402.6,2569.39,2593.41,2555.43,2653.09,2927.59,3169.86,3331.44,NA,NA,NA,NA,NA,NA,6.942062765,0.934852241,-1.464481127,3.821666021,10.34642624,8.275407417,5.097386004,NA,NA,NA,NA,NA,NA,TAMIL NADU
RAMANATHAPURAM,2193.92,2396.69,2360.8,2453.08,2501.8,2648.86,2791.39,2904.96,NA,NA,NA,NA,NA,NA,9.242360706,-1.497481944,3.90884446,1.986074649,5.878167719,5.380805328,4.068582319,NA,NA,NA,NA,NA,NA,TAMIL NADU
SALEM,6803.53,6806.68,6586.38,6896.29,7243.59,8062.7,8812.23,9468.38,NA,NA,NA,NA,NA,NA,0.046299495,-3.236526471,4.705316122,5.036041118,11.30806686,9.296265519,7.445901889,NA,NA,NA,NA,NA,NA,TAMIL NADU
SIVAGANGAI,1872.15,1978.65,2004.34,2059.49,2103.73,2372.74,2532.89,2708.33,NA,NA,NA,NA,NA,NA,5.688646743,1.298359993,2.751529182,2.148104628,12.78728734,6.749580654,6.926475291,NA,NA,NA,NA,NA,NA,TAMIL NADU
THANJAVUR,3907.85,4209.12,4051.44,4207.33,4387.8,4717.12,5096.97,5438.13,NA,NA,NA,NA,NA,NA,7.709354248,-3.746151215,3.847767707,4.289418705,7.505355759,8.052582932,6.693388425,NA,NA,NA,NA,NA,NA,TAMIL NADU
THE NILGRIS,1516.62,1616.15,1568.62,1604.88,1870.64,2053.75,2157.29,2325.92,NA,NA,NA,NA,NA,NA,6.562619509,-2.940939888,2.31158598,16.55949354,9.788628491,5.041509434,7.816751573,NA,NA,NA,NA,NA,NA,TAMIL NADU
THENI,2047.83,2080.95,2107.94,2053.38,1967.48,2210.84,2336.54,2437.57,NA,NA,NA,NA,NA,NA,1.61732175,1.297003772,-2.588308965,-4.183346482,12.36912192,5.685621755,4.323914848,NA,NA,NA,NA,NA,NA,TAMIL NADU
THIRUCHIRAPPALLI,5286.93,5682.42,5673.5,5849.16,6269.35,7027.07,7644.42,8360.73,NA,NA,NA,NA,NA,NA,7.480522723,-0.156975373,3.096148762,7.183766558,12.08610143,8.785311659,9.370364266,NA,NA,NA,NA,NA,NA,TAMIL NADU
THIRUNELVELI,5691.77,5959.43,5993.78,6392.6,6419.58,7255.68,7719.03,8302.85,NA,NA,NA,NA,NA,NA,4.702579338,0.576397407,6.653897874,0.422050496,13.02421654,6.386031358,7.563385555,NA,NA,NA,NA,NA,NA,TAMIL NADU
THIRUVALLUR,6577.75,7411.31,7274.82,7729.52,8327.06,9315.8,10100.71,11040.03,NA,NA,NA,NA,NA,NA,12.67241838,-1.841644729,6.250326469,7.730622341,11.87381861,8.42557805,9.299544289,NA,NA,NA,NA,NA,NA,TAMIL NADU
THIRUVANNAMALAI,2978.06,3134.71,3236.05,3071.81,3258.98,3730.18,4034.01,4314.28,NA,NA,NA,NA,NA,NA,5.260135793,3.232834935,-5.075323311,6.093150292,14.45851156,8.145183342,6.947677373,NA,NA,NA,NA,NA,NA,TAMIL NADU
THIRUVARUR,1881.35,2088.3,1844.91,1774.79,1892.6,1943.3,2030,2131,NA,NA,NA,NA,NA,NA,11.00007973,-11.65493464,-3.800727407,6.637968436,2.678854486,4.461483044,4.975369458,NA,NA,NA,NA,NA,NA,TAMIL NADU
THOOTHUKODI,4008.46,4316.18,4264.71,4349.36,4612.34,5395.84,5779.52,6128.82,NA,NA,NA,NA,NA,NA,7.676763645,-1.192489655,1.984894635,6.046406828,16.98703912,7.110663029,6.043754499,NA,NA,NA,NA,NA,NA,TAMIL NADU
VELLORE,7175.18,7451.88,7485.41,7571.26,8122.46,8871.14,9583.69,10343.45,NA,NA,NA,NA,NA,NA,3.856349248,0.449953569,1.146897765,7.280162087,9.217404579,8.032225847,7.927635389,NA,NA,NA,NA,NA,NA,TAMIL NADU
VILLUPURAM,3920.93,3953.02,4014.59,3793.9,4017.8,4600.16,4825.97,5120.19,NA,NA,NA,NA,NA,NA,0.818428281,1.557543347,-5.497198967,5.90157885,14.49449948,4.908742305,6.096598197,NA,NA,NA,NA,NA,NA,TAMIL NADU
VIRUDHUNAGAR,5155.11,5956.64,5593.98,5615.62,6087.24,6681.64,7266.9,7891.42,NA,NA,NA,NA,NA,NA,15.54826182,-6.088331677,0.386844429,8.398360288,9.764688102,8.759226777,8.594035971,NA,NA,NA,NA,NA,NA,TAMIL NADU
ALMORA,712.7,788,839.38,894.03,960.21,1253.38,1299.98,1423.92,NA,NA,NA,NA,NA,NA,10.56545531,6.520304569,6.51075794,7.40243616,30.53186282,3.717946672,9.533992831,NA,NA,NA,NA,NA,NA,UTTARAKHAND
BAGESHWAR,250.85,275.73,292.09,303.34,327.26,347.27,364.25,400.09,NA,NA,NA,NA,NA,NA,9.918277855,5.933340587,3.851552604,7.885540977,6.114404449,4.889567196,9.839396019,NA,NA,NA,NA,NA,NA,UTTARAKHAND
CHAMOLI,467.77,509.65,573.08,629.52,669.12,813.87,851.05,934.97,NA,NA,NA,NA,NA,NA,8.953117985,12.44579613,9.848537726,6.290507053,21.63289096,4.568297148,9.860760237,NA,NA,NA,NA,NA,NA,UTTARAKHAND
CHAMPAWAT,270.59,292.36,307.59,329.27,399.52,428.94,449.59,477.57,NA,NA,NA,NA,NA,NA,8.045382313,5.209330962,7.048343574,21.33507456,7.363836604,4.814193127,6.22344803,NA,NA,NA,NA,NA,NA,UTTARAKHAND
DEHRADIN,2208.44,2423.88,2658.68,2880.12,3155.94,3498.27,3712.64,4116.87,NA,NA,NA,NA,NA,NA,9.755302385,9.686948199,8.328945191,9.576684305,10.84716439,6.127886069,10.88793958,NA,NA,NA,NA,NA,NA,UTTARAKHAND
GARHWAL,818.39,918.45,983.18,1211.15,1188.26,1307.84,1378.8,1514.83,NA,NA,NA,NA,NA,NA,12.2264446,7.047743481,23.18700543,-1.889939314,10.06345413,5.425740152,9.865825355,NA,NA,NA,NA,NA,NA,UTTARAKHAND
HARDWAR,2775.55,3289.44,3321.92,3800.42,4211.85,4618.92,4878.91,5365.18,NA,NA,NA,NA,NA,NA,18.51488894,0.987402111,14.40432039,10.82590872,9.664874105,5.628805002,9.966775366,NA,NA,NA,NA,NA,NA,UTTARAKHAND
NAINITAL,1308.7,1433.44,1520.77,1594.17,1729.21,2004.76,2142.86,2335.48,NA,NA,NA,NA,NA,NA,9.531596241,6.092337314,4.826502364,8.470865717,15.93502235,6.88860512,8.988921348,NA,NA,NA,NA,NA,NA,UTTARAKHAND
PITHORAGARH,595.09,644.5,690.79,738.09,787.95,872.51,913.69,1008.31,NA,NA,NA,NA,NA,NA,8.302945773,7.18231187,6.847232878,6.755273747,10.73164541,4.719716679,10.35580996,NA,NA,NA,NA,NA,NA,UTTARAKHAND
RUDRAPRAYAG,233.59,258.68,277.09,300.24,318.71,350.09,366.08,407.39,NA,NA,NA,NA,NA,NA,10.741042,7.116901191,8.354686203,6.15174527,9.845941451,4.567396955,11.28441871,NA,NA,NA,NA,NA,NA,UTTARAKHAND
TEHRI GARHWAL,695.92,780.11,856.6,956.68,1019.73,1291.89,1387.26,1467.76,NA,NA,NA,NA,NA,NA,12.0976549,9.805027496,11.68339949,6.590500481,26.68941779,7.382207463,5.80280553,NA,NA,NA,NA,NA,NA,UTTARAKHAND
UDHAM SINGH NAGAR,1938.26,2157.53,2210.62,2349.22,2423.29,2655.05,2784.06,3134.93,NA,NA,NA,NA,NA,NA,11.31272378,2.460684208,6.269734283,3.152961408,9.5638574,4.859042203,12.60281747,NA,NA,NA,NA,NA,NA,UTTARAKHAND
UTTARKASHI,345.05,369.23,390.8,417.31,461.98,504.21,546.52,562.36,NA,NA,NA,NA,NA,NA,7.007680046,5.841887171,6.783520983,10.7042726,9.141088359,8.391344876,2.898338579,NA,NA,NA,NA,NA,NA,UTTARAKHAND
AGRA,4545.01,4372.74,4597.93,5058.6,5421.66,"7,101.89",NA,"8,441.22","9,143.43","9,684.15","11,234.70","12,187.12","13,058.94",NA,-3.790310692,5.149860271,10.0190738,7.177084569,9.11621164,9.411156748,8.634974891,8.318821213,5.913754466,16.0112142,8.477484935,7.153617918,NA,UTTAR PRADESH
ALIGARH,3774.32,3912.89,3719.35,4096.34,4296.58,"5,434.82",NA,"6,382.80","6,679.98","7,230.24","7,593.92","8,596.72","9,089.34",NA,3.671389813,-4.946216224,10.13591084,4.888266111,5.253946162,7.466484631,9.283105703,4.655950367,8.237449813,5.029985173,13.20530108,5.730325054,NA,UTTAR PRADESH
ALLAHABAD,5230.28,5639.85,5539.63,5621.03,6116.85,"7,847.18",NA,"8,776.01","9,942.38","10,481.56","10,790.97","12,650.46","12,755.14",NA,7.830747111,-1.776997615,1.469412217,8.820803305,-0.190947955,7.953430404,3.596968588,13.29043609,5.4230476,2.951946084,17.23190779,0.827479791,NA,UTTAR PRADESH
AMBEDKAR NAGAR,1276.49,1364.63,1465.87,1427.04,1605.11,"1,906.25",NA,"2,341.90","2,589.13","2,864.45","2,926.78","3,236.10","3,272.78",NA,6.904871954,7.41886079,-2.648938855,12.47827671,1.280286086,13.89429508,7.866483043,10.55681284,10.63368776,2.175984919,10.56861124,1.133463119,NA,UTTAR PRADESH
AURAIYYA,1386.52,1443.05,1113.67,1173.62,1221.24,"1,473.03",NA,"1,734.42","2,142.50","2,371.08","2,270.85","2,442.36","3,126.83",NA,4.077113926,-22.82526593,5.383102714,4.057531399,-0.330811307,10.83277326,6.236677692,23.52832647,10.66884481,-4.227187611,7.552678512,28.02494309,NA,UTTAR PRADESH
AZAMGARH,2667.54,2652.5,2779.15,2622.8,2955.54,"3,417.70",NA,"4,278.19","4,264.95","4,730.12","5,270.39","6,162.94","5,379.55",NA,-0.56381535,4.774740811,-5.625820845,12.68644197,-5.359088356,16.81306142,7.160498156,-0.309476671,10.90681016,11.42190896,16.93517937,-12.71130337,NA,UTTAR PRADESH
BADAUN,3588.23,3244.58,3473.48,3326.8,3587.55,"4,263.14",NA,"5,195.83","5,996.27","6,414.26","6,597.43","6,311.94","7,076.29",NA,-9.577145278,7.054842229,-4.222854313,7.83786221,-1.62840936,20.11217084,1.470154573,15.40543089,6.970833535,2.855668464,-4.327291082,12.10958913,NA,UTTAR PRADESH
BAGPAT,1833.61,1962.24,1923.65,2023.61,2132.58,"2,907.27",NA,"3,067.56","3,287.82","3,472.15","3,842.62","4,411.91","4,253.67",NA,7.015123172,-1.966629974,5.196371481,5.384930891,5.362518639,-1.79549887,7.44254957,7.180299652,5.606450475,10.66975793,14.81515216,-3.586655213,NA,UTTAR PRADESH
BAHRAICH,1391.43,1406.95,1674.03,1628.9,1709.38,"2,590.73",NA,"2,924.87","3,003.90","3,168.77","3,353.63","3,456.30","3,630.16",NA,1.115399266,18.98290629,-2.69588956,4.940757566,8.572698873,7.077927843,5.434915829,2.702000431,5.488531576,5.833809333,3.061458778,5.030234644,NA,UTTAR PRADESH
BALLIA,1874.96,1911.67,1951.88,1827.41,2019.05,"2,359.45",NA,"2,909.24","3,244.73","3,517.27","3,557.83","4,247.48","4,602.92",NA,1.957908435,2.103396507,-6.37692891,10.48697337,-3.900844457,15.25821696,6.978591338,11.53187774,8.399466211,1.153167087,19.38400654,8.368256001,NA,UTTAR PRADESH
BALRAMPUR,1026.22,1174.98,1192.19,1088.12,1305,"1,978.89",NA,"2,223.19","2,185.79","2,263.37","2,296.96","2,356.37","3,132.64",NA,14.49591705,1.464705782,-8.729313281,19.93162519,2.17394636,0.698876643,11.56559878,-1.682267373,3.549288815,1.484070214,2.586462106,32.94346813,NA,UTTAR PRADESH
BANDA,1214.05,1169.23,1319.43,1327.09,1515.91,"1,891.85",NA,"2,102.93","2,094.77","2,445.88","2,528.93","2,927.16","3,169.17",NA,-3.691775462,12.84606108,0.580553724,14.22812319,1.392562883,5.078098158,5.785444082,-0.388030034,16.76126735,3.395505912,15.74697599,8.267740745,NA,UTTAR PRADESH
BARABANKI,2455.4,2464.71,2787.6,2614.7,2858.51,"4,795.01",NA,"4,710.74","4,929.10","4,671.32","5,223.77","5,545.19","4,918.11",NA,0.379164291,13.10052704,-6.202468073,9.324587907,12.9375094,-3.602077994,1.913553671,4.635365144,-5.229757968,11.82642165,6.153027411,-11.30853947,NA,UTTAR PRADESH
BAREILLY,4477.63,4540.69,4585.92,4614.24,4886.76,"6,136.90",NA,"6,816.16","7,578.43","7,950.44","8,520.60","8,854.48","11,135.14",NA,1.40833432,0.996104116,0.617542391,5.906064704,3.750951551,6.100311232,4.682496656,11.18327621,4.908800372,7.17142699,3.918503392,25.75713085,NA,UTTAR PRADESH
BASTI,1384.02,1377.16,1437.73,1395.15,1470.89,"2,086.17",NA,"2,361.44","2,501.26","2,535.29","2,711.57","2,860.15","3,181.55",NA,-0.495657577,4.398181765,-2.961613098,5.428806938,8.83274752,6.214738013,6.571833452,5.92096348,1.360514301,6.953050736,5.479482366,11.23717288,NA,UTTAR PRADESH
BIJNOR,4261.03,4213.14,4533.22,4665.5,4793.31,"6,668.45",NA,"7,166.34","8,477.40","8,479.08","9,071.25","9,063.89","9,192.19",NA,-1.123906661,7.597184048,2.918014127,2.739470582,2.629289572,3.493315538,3.838931231,18.29469436,0.019817397,6.983894479,-0.081135455,1.415507028,NA,UTTAR PRADESH
CHANDAULI,1514.91,1614.92,1775.23,1757.87,1879.77,"2,075.06",NA,"2,460.32","2,661.70","2,884.58","2,805.92","3,104.72","3,539.14",NA,6.601712313,9.92680752,-0.977901455,6.934528719,-6.458236912,8.712519156,9.063989184,8.185114131,8.373595822,-2.72691345,10.64891373,13.99224407,NA,UTTAR PRADESH
CHITRAKOOT,502.65,494.09,548.72,562.27,609.4,749.71,NA,758.16,789.94,"1,020.94","1,082.51","1,180.31","2,935.48",NA,-1.702974237,11.05669008,2.469383292,8.382094012,1.127338366,6.049005616,-4.641159158,4.19172734,29.2427273,6.03071679,9.034558572,148.704154,NA,UTTAR PRADESH
DEORIA,1647.24,1688.05,1661.1,1667.7,1706.65,"2,418.19",NA,"2,587.97","2,859.00","2,991.92","3,041.17","3,576.14","3,883.06",NA,2.477477477,-1.596516691,0.397327072,2.335551958,0.967978203,0.052105087,6.965219368,10.47268709,4.649178034,1.646100163,17.59092718,8.582438048,NA,UTTAR PRADESH
ETAH,2658.04,2632.41,2710.63,2866.29,3015.73,"4,067.12",NA,"4,588.65","5,028.99","3,251.19","3,101.52","3,367.58","3,595.60",NA,-0.96424433,2.971421625,5.742576449,5.213708313,4.787563873,8.865733,3.635070127,9.596286489,-35.3510347,-4.603545163,8.578374474,6.771034393,NA,UTTAR PRADESH
FAIZABAD,1525.4,1638.26,1726.51,1629.1,1902.74,"2,310.48",NA,"2,682.82","3,091.21","3,529.43","3,691.55","4,314.09","4,373.02",NA,7.398715091,5.386812838,-5.642017712,16.79700448,-2.966774231,12.5207749,3.194513361,15.22241522,14.17632578,4.593376268,16.86391895,1.365989119,NA,UTTAR PRADESH
FARRUKHABAD,1514.14,1647.3,1663.33,1639.94,1600.6,"2,345.23",NA,"2,555.31","2,733.23","2,887.08","3,204.80","3,557.79","3,364.40",NA,8.794431162,0.973107509,-1.406215243,-2.398868251,10.91090841,6.685058608,2.130287249,6.962755987,5.628871335,11.00489075,11.01441588,-5.435677766,NA,UTTAR PRADESH
FATEHPUR,1976.17,1911.4,1979.05,1842.67,1948.83,"2,660.54",NA,"2,957.77","3,303.88","3,586.40","3,669.88","4,291.54","4,597.96",NA,-3.277552032,3.539290572,-6.891185165,5.761205208,2.451214318,6.497177265,4.389426131,11.70172123,8.551158032,2.327682356,16.93951846,7.140094232,NA,UTTAR PRADESH
FIROZABAD,2113.86,2372.79,2508.09,2566.68,2590.58,"3,048.03",NA,"3,692.81","3,945.38","4,233.16","4,501.77","4,764.20","4,861.69",NA,12.24915557,5.702148104,2.336040573,0.931163994,4.489342155,10.04123975,10.0987153,6.839507042,7.294100948,6.345377921,5.829484847,2.046303682,NA,UTTAR PRADESH
GAUTAMBUDH NAGAR,4508.62,4569.47,4677.26,4571.72,4984.51,"7,353.30",NA,"11,730.19","12,628.99","13,111.40","14,155.71","13,833.78","17,223.71",NA,1.349636918,2.358916898,-2.256449289,9.029205638,21.3814397,2.370636313,55.82866829,7.66227998,3.819862079,7.964900773,-2.274205956,24.50472684,NA,UTTAR PRADESH
GHAZIPUR,2076.42,2143.7,2196.1,2170.24,2299.67,"2,942.22",NA,"3,577.38","3,818.66","4,020.92","4,256.16","4,928.67","4,917.59",NA,3.240192254,2.44437188,-1.177542006,5.963856532,-2.371209782,13.25631666,7.356290795,6.744600797,5.296622375,5.850402395,15.80086275,-0.224807098,NA,UTTAR PRADESH
GONDA,1634.78,1682.8,1917.86,1927.5,2081.09,"2,793.29",NA,"3,185.40","3,336.22","3,456.78","3,799.13","4,469.69","4,732.39",NA,2.937398304,13.96838602,0.502643571,7.968352789,3.304518305,11.36008076,2.404351558,4.734727193,3.613670561,9.903725432,17.65035679,5.877365097,NA,UTTAR PRADESH
GORAKHPUR,2919.83,3086.09,3279.48,3347.39,3571.97,"4,636.91",NA,"5,348.51","5,759.51","6,193.67","6,681.29","7,477.98","7,702.55",NA,5.694167126,6.266505513,2.07075512,6.709107693,4.187885117,5.085067426,9.764812116,7.684383127,7.538141265,7.872876663,11.92419428,3.00308372,NA,UTTAR PRADESH
HAMIRPUR,1115.36,1037.84,1118.7,1181.87,1219.31,"1,547.84",NA,"1,639.91","1,614.64","1,925.74","2,119.38","2,290.39","2,358.66",NA,-6.95022235,7.791181685,5.646732815,3.167861101,-2.869655789,6.067164565,-0.112075529,-1.540938222,19.26745281,10.05535534,8.068869198,2.980715075,NA,UTTAR PRADESH
HARDOI,2615.12,2564.37,2515.39,2624.31,2947.62,"3,725.40",NA,"4,332.87","4,571.40","4,770.48","5,074.00","5,502.42","6,164.59",NA,-1.940637523,-1.910020785,4.330143636,12.31980978,7.148818369,8.921458098,6.779848981,5.505127087,4.354902218,6.362462478,8.44343713,12.03415952,NA,UTTAR PRADESH
JALAUN,1608.24,1455.76,1675.9,1768.28,1863.13,"2,595.81",NA,"2,809.57","2,620.64","3,153.75","3,349.25","3,555.65","3,672.49",NA,-9.481171964,15.12199813,5.512262068,5.363969507,7.629097272,-1.088292286,9.425680413,-6.724516563,20.3427407,6.198969481,6.162573711,3.286037715,NA,UTTAR PRADESH
JAUNPUR,2533.64,2640.83,2636.96,2568.41,2685.47,"3,398.03",NA,"3,902.77","4,264.79","4,584.46","4,766.72","5,301.29","5,461.07",NA,4.230672077,-0.146544836,-2.59958437,4.557683547,-2.82855515,9.687083398,4.710506546,9.275975781,7.495562501,3.975604542,11.21462977,3.013983389,NA,UTTAR PRADESH
JHANSI,2416.61,2574.09,2732.5,2805.42,2925.12,"3,758.01",NA,"4,102.22","4,515.24","5,066.15","5,668.68","6,036.94","6,690.54",NA,6.516566595,6.154019479,2.668618481,4.266740809,5.795317799,2.200632782,6.808897313,10.06820697,12.20112331,11.89325227,6.49639775,10.82667709,NA,UTTAR PRADESH
KANNAUJ,1331.61,2153.57,1881.49,1450.51,1354.16,"1,866.20",NA,"2,333.16","2,392.19","2,575.05","2,751.00","3,017.07","2,987.53",NA,61.72678187,-12.63390556,-22.90631361,-6.642491262,14.43920955,8.671632194,15.04563542,2.530045089,7.644041652,6.832877032,9.671755725,-0.979095613,NA,UTTAR PRADESH
KAUSHAMBI,953.43,1060.95,1248.73,1195.51,1273.53,"1,665.68",NA,"1,864.96","1,992.39","2,098.09","2,334.97","2,799.20","3,012.44",NA,11.27717819,17.69923182,-4.261930121,6.526085102,4.396441387,12.30968733,-0.30790284,6.832854324,5.305186234,11.29026877,19.88162589,7.617890826,NA,UTTAR PRADESH
KHERI,3438.19,3370.62,3482.31,3642.5,3597.32,"4,943.91",NA,"5,362.44","5,391.24","5,447.86","5,976.18","6,226.24","7,532.84",NA,-1.965278242,3.313633694,4.6001074,-1.240356898,9.468993584,3.038283464,5.267249299,0.537068946,1.050222212,9.697752879,4.184278251,20.98537801,NA,UTTAR PRADESH
LALITPUR,891.2,887.15,886.16,856.92,1014.52,"1,516.66",NA,"1,750.47","1,570.71","2,081.76","2,248.70","2,495.34","2,462.83",NA,-0.454443447,-0.111593304,-3.299629864,18.39144844,9.844064188,0.693629423,14.62106628,-10.26924198,32.53624157,8.019176082,10.96811491,-1.302828472,NA,UTTAR PRADESH
LUCKNOW,5585.9,6700.99,6395.19,8868.54,7793.91,"11,022.71",NA,"12,030.36","12,840.35","13,775.24","15,135.06","16,511.48","17,885.49",NA,19.96258436,-4.563504796,38.67516055,-12.11732709,10.25390337,-0.750178495,9.966526569,6.732882474,7.2808763,9.871479553,9.094248718,8.321543556,NA,UTTAR PRADESH
